Purchase ID,Customer ID,Product ID,Product Name,Purchase Date,Quantity,Total Price (INR),Payment Method,Discount Applied,Location,Customer Rating
Purchase_232,C018,1001,Mamaearth Onion Hair Oil,2024-09-22,1,399,UPI,0%,Delhi,4.4
Purchase_233,C018,1003,Mamaearth Charcoal Body Wash,2024-11-06,2,698,UPI,20%,Delhi,4.3
Purchase_234,C018,1003,Mamaearth Charcoal Body Wash,2024-12-29,1,349,Credit Card,20%,Pune,3.7
Purchase_235,C018,1001,Mamaearth Onion Hair Oil,2025-01-11,1,399,Credit Card,0%,Pune,4.2
Purchase_236,C018,1001,Mamaearth Onion Hair Oil,2025-02-27,2,798,Debit Card,5%,Pune,4.3
Purchase_237,C018,1001,Mamaearth Onion Hair Oil,2025-05-16,2,798,Net Banking,20%,Bangalore,4.9
Purchase_238,C018,1003,Mamaearth Charcoal Body Wash,2025-05-16,2,698,Net Banking,10%,Mumbai,5.0
Purchase_239,C018,1005,Mamaearth Anti-Hair Fall Shampoo,2025-07-05,1,349,Net Banking,15%,Pune,4.3
Purchase_240,C019,1002,Mamaearth Vitamin C Face Cream,2023-04-28,1,499,Credit Card,5%,Pune,4.0
Purchase_241,C019,1001,Mamaearth Onion Hair Oil,2023-08-27,1,399,Credit Card,5%,Chennai,4.6
Purchase_242,C019,1002,Mamaearth Vitamin C Face Cream,2023-08-27,1,499,UPI,5%,Bangalore,4.2
Purchase_243,C019,1002,Mamaearth Vitamin C Face Cream,2023-09-18,1,499,Credit Card,10%,Delhi,4.7
Purchase_244,C019,1001,Mamaearth Onion Hair Oil,2023-09-18,2,798,Net Banking,5%,Bangalore,4.5
Purchase_245,C019,1005,Mamaearth Anti-Hair Fall Shampoo,2024-04-02,1,349,Net Banking,5%,Delhi,4.3
Purchase_246,C019,1002,Mamaearth Vitamin C Face Cream,2024-09-18,2,998,Credit Card,0%,Bangalore,3.8
Purchase_247,C019,1002,Mamaearth Vitamin C Face Cream,2024-09-18,1,499,Net Banking,10%,Delhi,4.4
Purchase_248,C019,1003,Mamaearth Charcoal Body Wash,2024-10-29,2,698,Debit Card,10%,Chennai,4.6
Purchase_249,C019,1005,Mamaearth Anti-Hair Fall Shampoo,2024-11-30,1,349,Credit Card,20%,Pune,4.4
Purchase_250,C019,1006,Mamaearth Ubtan Face Mask,2025-02-17,2,698,Credit Card,20%,Mumbai,4.3
Purchase_251,C019,1002,Mamaearth Vitamin C Face Cream,2025-02-17,2,998,Credit Card,5%,Chennai,4.6
Purchase_252,C019,1004,Mamaearth Tea Tree Face Wash,2025-03-11,2,698,Credit Card,0%,Bangalore,4.2
Purchase_253,C019,1004,Mamaearth Tea Tree Face Wash,2025-03-11,1,349,Net Banking,10%,Bangalore,4.8
Purchase_254,C019,1001,Mamaearth Onion Hair Oil,2025-03-19,2,798,UPI,0%,Mumbai,3.8
Purchase_255,C019,1003,Mamaearth Charcoal Body Wash,2025-03-19,1,349,Net Banking,0%,Chennai,4.5
Purchase_256,C019,1001,Mamaearth Onion Hair Oil,2025-03-25,2,798,Net Banking,5%,Mumbai,3.6
Purchase_257,C019,1004,Mamaearth Tea Tree Face Wash,2025-07-29,2,698,Net Banking,0%,Chennai,4.1
Purchase_258,C019,1005,Mamaearth Anti-Hair Fall Shampoo,2025-07-29,2,698,Debit Card,0%,Bangalore,3.9
Purchase_259,C020,1004,Mamaearth Tea Tree Face Wash,2023-04-26,2,698,Credit Card,0%,Pune,4.2
Purchase_260,C020,1004,Mamaearth Tea Tree Face Wash,2023-07-02,1,349,Net Banking,0%,Delhi,4.6
Purchase_261,C020,1001,Mamaearth Onion Hair Oil,2023-07-07,2,798,Debit Card,5%,Delhi,4.6
Purchase_262,C020,1005,Mamaearth Anti-Hair Fall Shampoo,2023-12-03,1,349,Debit Card,0%,Chennai,3.7
Purchase_263,C020,1006,Mamaearth Ubtan Face Mask,2024-08-30,2,698,Debit Card,10%,Pune,5.0
Purchase_264,C020,1002,Mamaearth Vitamin C Face Cream,2024-11-11,1,499,Debit Card,15%,Mumbai,4.8
Purchase_265,C020,1001,Mamaearth Onion Hair Oil,2024-11-11,2,798,UPI,15%,Mumbai,3.7
Purchase_266,C020,1004,Mamaearth Tea Tree Face Wash,2024-11-19,2,698,Credit Card,15%,Delhi,4.2
Purchase_267,C020,1005,Mamaearth Anti-Hair Fall Shampoo,2024-11-19,1,349,UPI,15%,Pune,4.3
Purchase_268,C020,1004,Mamaearth Tea Tree Face Wash,2025-04-07,2,698,Debit Card,10%,Delhi,4.0
Purchase_269,C020,1002,Mamaearth Vitamin C Face Cream,2025-06-14,1,499,Net Banking,0%,Delhi,4.3
Purchase_270,C021,1003,Mamaearth Charcoal Body Wash,2023-08-09,1,349,Credit Card,20%,Mumbai,4.9
Purchase_271,C021,1004,Mamaearth Tea Tree Face Wash,2024-03-18,1,349,Net Banking,10%,Bangalore,4.7
Purchase_272,C021,1002,Mamaearth Vitamin C Face Cream,2024-06-07,2,998,Credit Card,5%,Bangalore,4.7
Purchase_273,C021,1004,Mamaearth Tea Tree Face Wash,2024-12-12,2,698,Net Banking,20%,Pune,4.8
Purchase_274,C021,1004,Mamaearth Tea Tree Face Wash,2025-02-25,2,698,Net Banking,15%,Mumbai,4.0
Purchase_275,C021,1004,Mamaearth Tea Tree Face Wash,2025-02-25,1,349,UPI,0%,Delhi,4.7
Purchase_276,C022,1003,Mamaearth Charcoal Body Wash,2023-05-17,2,698,UPI,5%,Mumbai,3.6
Purchase_277,C022,1002,Mamaearth Vitamin C Face Cream,2023-05-30,2,998,UPI,5%,Chennai,4.7
Purchase_278,C022,1004,Mamaearth Tea Tree Face Wash,2023-09-01,2,698,Credit Card,20%,Bangalore,4.0
Purchase_279,C022,1005,Mamaearth Anti-Hair Fall Shampoo,2023-10-25,1,349,Credit Card,5%,Mumbai,4.8
Purchase_280,C022,1002,Mamaearth Vitamin C Face Cream,2024-02-05,2,998,Net Banking,10%,Bangalore,4.7
Purchase_281,C022,1001,Mamaearth Onion Hair Oil,2024-02-05,1,399,Credit Card,0%,Chennai,4.7
Purchase_282,C022,1004,Mamaearth Tea Tree Face Wash,2024-02-29,1,349,Credit Card,20%,Bangalore,3.8
Purchase_283,C022,1003,Mamaearth Charcoal Body Wash,2024-02-29,2,698,Debit Card,10%,Mumbai,3.5
Purchase_284,C022,1004,Mamaearth Tea Tree Face Wash,2024-08-19,2,698,Net Banking,20%,Mumbai,3.8
Purchase_285,C022,1004,Mamaearth Tea Tree Face Wash,2024-08-19,1,349,Credit Card,15%,Chennai,4.7
Purchase_286,C022,1001,Mamaearth Onion Hair Oil,2024-09-20,2,798,UPI,0%,Pune,4.8
Purchase_287,C022,1004,Mamaearth Tea Tree Face Wash,2024-09-25,1,349,Debit Card,0%,Mumbai,3.7
Purchase_288,C022,1002,Mamaearth Vitamin C Face Cream,2025-05-29,2,998,UPI,10%,Delhi,3.9
Purchase_289,C022,1006,Mamaearth Ubtan Face Mask,2025-06-18,1,349,Credit Card,20%,Mumbai,4.6
Purchase_290,C022,1005,Mamaearth Anti-Hair Fall Shampoo,2025-06-18,2,698,Net Banking,10%,Mumbai,3.8
Purchase_291,C022,1006,Mamaearth Ubtan Face Mask,2025-07-06,2,698,Debit Card,0%,Pune,3.8
Purchase_292,C022,1001,Mamaearth Onion Hair Oil,2025-07-06,2,798,Credit Card,10%,Bangalore,4.9
Purchase_293,C023,1001,Mamaearth Onion Hair Oil,2023-06-01,1,399,UPI,15%,Pune,3.7
Purchase_294,C023,1004,Mamaearth Tea Tree Face Wash,2023-10-27,1,349,Credit Card,20%,Mumbai,4.0
Purchase_295,C023,1003,Mamaearth Charcoal Body Wash,2023-11-04,1,349,Credit Card,5%,Chennai,3.8
Purchase_296,C023,1006,Mamaearth Ubtan Face Mask,2024-02-16,2,698,Net Banking,5%,Delhi,4.8
Purchase_297,C023,1006,Mamaearth Ubtan Face Mask,2024-02-16,2,698,UPI,0%,Pune,3.8
Purchase_298,C023,1006,Mamaearth Ubtan Face Mask,2024-03-28,2,698,Debit Card,10%,Bangalore,3.9
Purchase_299,C023,1004,Mamaearth Tea Tree Face Wash,2024-03-28,1,349,Net Banking,10%,Chennai,3.6
Purchase_300,C023,1003,Mamaearth Charcoal Body Wash,2024-05-30,2,698,Net Banking,15%,Mumbai,4.6
Purchase_301,C023,1001,Mamaearth Onion Hair Oil,2024-05-30,1,399,Debit Card,20%,Mumbai,3.6
Purchase_302,C023,1006,Mamaearth Ubtan Face Mask,2024-09-22,1,349,Net Banking,5%,Mumbai,4.1
Purchase_303,C023,1005,Mamaearth Anti-Hair Fall Shampoo,2024-10-08,2,698,Credit Card,10%,Chennai,4.0
Purchase_304,C023,1004,Mamaearth Tea Tree Face Wash,2024-10-08,2,698,Credit Card,10%,Pune,4.4
Purchase_305,C023,1005,Mamaearth Anti-Hair Fall Shampoo,2024-10-15,1,349,Debit Card,10%,Mumbai,4.1
Purchase_306,C023,1006,Mamaearth Ubtan Face Mask,2024-10-15,1,349,Debit Card,5%,Delhi,4.8
Purchase_307,C023,1006,Mamaearth Ubtan Face Mask,2024-11-19,1,349,Net Banking,10%,Delhi,3.9
Purchase_308,C023,1006,Mamaearth Ubtan Face Mask,2024-11-19,1,349,UPI,10%,Bangalore,4.8
Purchase_309,C023,1006,Mamaearth Ubtan Face Mask,2025-07-06,1,349,Debit Card,15%,Chennai,4.7
Purchase_310,C023,1001,Mamaearth Onion Hair Oil,2025-07-06,1,399,Debit Card,5%,Chennai,3.7
Purchase_311,C024,1005,Mamaearth Anti-Hair Fall Shampoo,2023-04-14,2,698,Debit Card,15%,Mumbai,4.2
Purchase_312,C024,1006,Mamaearth Ubtan Face Mask,2023-07-15,1,349,Credit Card,20%,Bangalore,4.8
Purchase_313,C024,1002,Mamaearth Vitamin C Face Cream,2023-08-13,1,499,Credit Card,15%,Delhi,4.8
Purchase_314,C024,1006,Mamaearth Ubtan Face Mask,2023-10-20,1,349,Net Banking,15%,Pune,3.9
Purchase_315,C024,1004,Mamaearth Tea Tree Face Wash,2023-10-20,1,349,Credit Card,20%,Mumbai,4.8
Purchase_316,C024,1005,Mamaearth Anti-Hair Fall Shampoo,2023-11-04,1,349,UPI,5%,Chennai,4.5
Purchase_317,C024,1004,Mamaearth Tea Tree Face Wash,2023-11-04,1,349,Debit Card,10%,Chennai,3.7
Purchase_318,C024,1002,Mamaearth Vitamin C Face Cream,2023-12-08,2,998,Net Banking,15%,Mumbai,4.0
Purchase_319,C024,1001,Mamaearth Onion Hair Oil,2024-07-24,1,399,UPI,5%,Mumbai,4.8
Purchase_320,C024,1006,Mamaearth Ubtan Face Mask,2024-08-11,1,349,UPI,10%,Bangalore,3.8
Purchase_321,C024,1002,Mamaearth Vitamin C Face Cream,2024-08-11,1,499,UPI,10%,Mumbai,3.8
Purchase_322,C024,1006,Mamaearth Ubtan Face Mask,2025-01-11,1,349,UPI,5%,Bangalore,4.1
Purchase_323,C024,1001,Mamaearth Onion Hair Oil,2025-01-11,2,798,UPI,5%,Delhi,5.0
Purchase_324,C024,1003,Mamaearth Charcoal Body Wash,2025-05-24,2,698,Net Banking,20%,Chennai,3.7
Purchase_325,C024,1001,Mamaearth Onion Hair Oil,2025-05-24,2,798,Net Banking,20%,Delhi,4.6
Purchase_326,C024,1005,Mamaearth Anti-Hair Fall Shampoo,2025-06-25,2,698,Net Banking,10%,Chennai,4.5
Purchase_327,C024,1004,Mamaearth Tea Tree Face Wash,2025-06-25,2,698,Net Banking,5%,Delhi,4.5
Purchase_328,C024,1002,Mamaearth Vitamin C Face Cream,2025-07-14,2,998,UPI,0%,Chennai,3.7
Purchase_329,C024,1002,Mamaearth Vitamin C Face Cream,2025-07-14,1,499,UPI,10%,Mumbai,3.6
Purchase_330,C025,1004,Mamaearth Tea Tree Face Wash,2023-05-08,1,349,Net Banking,20%,Mumbai,4.9
Purchase_331,C025,1004,Mamaearth Tea Tree Face Wash,2023-05-08,1,349,Credit Card,20%,Mumbai,4.1
Purchase_332,C025,1003,Mamaearth Charcoal Body Wash,2023-09-02,2,698,Credit Card,10%,Chennai,4.0
Purchase_333,C025,1005,Mamaearth Anti-Hair Fall Shampoo,2023-09-25,1,349,Net Banking,5%,Bangalore,4.9
Purchase_334,C025,1004,Mamaearth Tea Tree Face Wash,2024-03-22,2,698,Debit Card,15%,Pune,4.7
Purchase_335,C025,1006,Mamaearth Ubtan Face Mask,2024-08-09,2,698,Credit Card,5%,Pune,4.2
Purchase_336,C025,1004,Mamaearth Tea Tree Face Wash,2024-08-25,2,698,Net Banking,0%,Chennai,4.6
Purchase_337,C025,1003,Mamaearth Charcoal Body Wash,2024-10-27,2,698,Credit Card,20%,Delhi,3.6
Purchase_338,C026,1003,Mamaearth Charcoal Body Wash,2023-10-31,2,698,Debit Card,20%,Mumbai,4.6
Purchase_339,C026,1004,Mamaearth Tea Tree Face Wash,2024-02-24,1,349,Debit Card,10%,Delhi,4.1
Purchase_340,C026,1001,Mamaearth Onion Hair Oil,2024-02-24,1,399,Net Banking,20%,Mumbai,4.3
Purchase_341,C026,1006,Mamaearth Ubtan Face Mask,2024-05-15,1,349,Net Banking,5%,Mumbai,3.8
Purchase_342,C026,1003,Mamaearth Charcoal Body Wash,2024-05-15,1,349,Debit Card,10%,Delhi,3.8
Purchase_343,C026,1004,Mamaearth Tea Tree Face Wash,2024-05-23,2,698,Net Banking,20%,Mumbai,3.8
Purchase_344,C026,1003,Mamaearth Charcoal Body Wash,2024-07-16,2,698,Debit Card,5%,Delhi,4.7
Purchase_345,C026,1006,Mamaearth Ubtan Face Mask,2024-07-16,1,349,Credit Card,10%,Delhi,4.0
Purchase_346,C026,1005,Mamaearth Anti-Hair Fall Shampoo,2024-07-25,2,698,UPI,5%,Pune,4.1
Purchase_347,C026,1003,Mamaearth Charcoal Body Wash,2024-07-25,2,698,Net Banking,15%,Mumbai,4.8
Purchase_348,C026,1002,Mamaearth Vitamin C Face Cream,2024-07-28,2,998,Debit Card,10%,Chennai,4.7
Purchase_349,C026,1006,Mamaearth Ubtan Face Mask,2024-08-10,2,698,Credit Card,15%,Chennai,4.0
Purchase_350,C026,1003,Mamaearth Charcoal Body Wash,2024-11-17,1,349,Credit Card,20%,Pune,4.7
Purchase_351,C026,1001,Mamaearth Onion Hair Oil,2024-11-17,1,399,Net Banking,20%,Chennai,4.9
Purchase_352,C026,1006,Mamaearth Ubtan Face Mask,2025-03-27,1,349,UPI,5%,Chennai,3.6
Purchase_353,C026,1006,Mamaearth Ubtan Face Mask,2025-03-27,1,349,UPI,15%,Delhi,4.9
Purchase_354,C026,1004,Mamaearth Tea Tree Face Wash,2025-03-31,2,698,UPI,10%,Delhi,4.6
Purchase_355,C026,1006,Mamaearth Ubtan Face Mask,2025-05-01,1,349,Net Banking,20%,Mumbai,3.9
Purchase_356,C027,1006,Mamaearth Ubtan Face Mask,2023-10-17,2,698,Net Banking,0%,Pune,4.8
Purchase_357,C027,1002,Mamaearth Vitamin C Face Cream,2024-02-06,1,499,Net Banking,20%,Delhi,3.6
Purchase_358,C027,1003,Mamaearth Charcoal Body Wash,2024-06-05,1,349,Net Banking,10%,Pune,3.8
Purchase_359,C027,1001,Mamaearth Onion Hair Oil,2024-10-08,2,798,Net Banking,0%,Bangalore,4.7
Purchase_360,C027,1006,Mamaearth Ubtan Face Mask,2024-10-08,2,698,UPI,10%,Bangalore,3.9
Purchase_361,C027,1004,Mamaearth Tea Tree Face Wash,2025-02-20,2,698,Net Banking,5%,Mumbai,4.6
Purchase_362,C028,1003,Mamaearth Charcoal Body Wash,2023-06-14,1,349,Credit Card,0%,Delhi,4.4
Purchase_363,C028,1001,Mamaearth Onion Hair Oil,2023-11-03,2,798,Debit Card,15%,Pune,4.7
Purchase_364,C028,1005,Mamaearth Anti-Hair Fall Shampoo,2023-11-24,2,698,Credit Card,0%,Bangalore,3.9
Purchase_365,C028,1003,Mamaearth Charcoal Body Wash,2024-02-02,2,698,Net Banking,10%,Mumbai,4.2
Purchase_366,C028,1004,Mamaearth Tea Tree Face Wash,2024-02-29,1,349,Credit Card,10%,Mumbai,4.6
Purchase_367,C028,1003,Mamaearth Charcoal Body Wash,2024-06-11,2,698,Net Banking,15%,Pune,4.0
Purchase_368,C028,1004,Mamaearth Tea Tree Face Wash,2024-06-11,2,698,UPI,20%,Chennai,3.5
Purchase_369,C028,1005,Mamaearth Anti-Hair Fall Shampoo,2024-11-25,1,349,Net Banking,15%,Mumbai,3.6
Purchase_370,C028,1006,Mamaearth Ubtan Face Mask,2025-01-27,2,698,Credit Card,20%,Bangalore,4.6
Purchase_371,C028,1004,Mamaearth Tea Tree Face Wash,2025-01-27,2,698,UPI,0%,Bangalore,4.6
Purchase_372,C028,1005,Mamaearth Anti-Hair Fall Shampoo,2025-04-03,2,698,UPI,20%,Mumbai,4.4
Purchase_373,C028,1006,Mamaearth Ubtan Face Mask,2025-04-10,2,698,Net Banking,10%,Bangalore,4.0
Purchase_374,C028,1005,Mamaearth Anti-Hair Fall Shampoo,2025-04-10,1,349,Net Banking,5%,Delhi,4.4
Purchase_375,C028,1005,Mamaearth Anti-Hair Fall Shampoo,2025-07-06,1,349,UPI,15%,Chennai,4.6
Purchase_376,C028,1005,Mamaearth Anti-Hair Fall Shampoo,2025-07-06,2,698,Debit Card,20%,Pune,3.9
Purchase_377,C029,1004,Mamaearth Tea Tree Face Wash,2023-06-08,1,349,Net Banking,15%,Pune,4.0
Purchase_378,C029,1003,Mamaearth Charcoal Body Wash,2023-06-11,1,349,Debit Card,5%,Mumbai,3.6
Purchase_379,C029,1003,Mamaearth Charcoal Body Wash,2023-06-11,1,349,Debit Card,15%,Pune,3.9
Purchase_380,C029,1001,Mamaearth Onion Hair Oil,2023-09-13,2,798,Net Banking,0%,Delhi,4.1
Purchase_381,C029,1001,Mamaearth Onion Hair Oil,2023-09-13,1,399,Credit Card,5%,Chennai,4.2
Purchase_382,C029,1004,Mamaearth Tea Tree Face Wash,2023-10-05,1,349,Debit Card,20%,Pune,5.0
Purchase_383,C029,1001,Mamaearth Onion Hair Oil,2023-10-05,1,399,Debit Card,10%,Chennai,3.7
Purchase_384,C029,1001,Mamaearth Onion Hair Oil,2023-11-19,1,399,UPI,20%,Chennai,4.1
Purchase_385,C029,1005,Mamaearth Anti-Hair Fall Shampoo,2023-11-30,2,698,Credit Card,5%,Chennai,4.4
Purchase_386,C029,1004,Mamaearth Tea Tree Face Wash,2024-01-22,1,349,Credit Card,0%,Mumbai,4.7
Purchase_387,C029,1003,Mamaearth Charcoal Body Wash,2024-01-27,1,349,Credit Card,0%,Mumbai,4.3
Purchase_388,C029,1006,Mamaearth Ubtan Face Mask,2024-01-27,1,349,Debit Card,20%,Bangalore,4.5
Purchase_389,C029,1003,Mamaearth Charcoal Body Wash,2024-02-25,1,349,Debit Card,15%,Chennai,3.7
Purchase_390,C029,1006,Mamaearth Ubtan Face Mask,2024-03-12,2,698,UPI,10%,Bangalore,4.2
Purchase_391,C029,1004,Mamaearth Tea Tree Face Wash,2024-03-12,2,698,Debit Card,10%,Pune,4.5
Purchase_392,C029,1005,Mamaearth Anti-Hair Fall Shampoo,2025-01-04,2,698,UPI,10%,Delhi,3.7
Purchase_393,C029,1002,Mamaearth Vitamin C Face Cream,2025-01-04,2,998,Debit Card,0%,Chennai,3.8
Purchase_394,C029,1003,Mamaearth Charcoal Body Wash,2025-04-12,2,698,UPI,15%,Pune,4.8
Purchase_395,C029,1005,Mamaearth Anti-Hair Fall Shampoo,2025-04-12,2,698,Debit Card,10%,Mumbai,3.5
Purchase_396,C030,1004,Mamaearth Tea Tree Face Wash,2023-10-28,2,698,Credit Card,20%,Chennai,3.6
Purchase_397,C030,1001,Mamaearth Onion Hair Oil,2023-10-31,1,399,Debit Card,5%,Delhi,4.4
Purchase_398,C030,1005,Mamaearth Anti-Hair Fall Shampoo,2024-08-31,2,698,Credit Card,20%,Bangalore,4.9
Purchase_399,C030,1006,Mamaearth Ubtan Face Mask,2025-01-10,2,698,Debit Card,15%,Pune,4.4
Purchase_400,C030,1004,Mamaearth Tea Tree Face Wash,2025-01-10,1,349,Net Banking,15%,Chennai,4.1
Purchase_401,C030,1003,Mamaearth Charcoal Body Wash,2025-02-28,1,349,Credit Card,15%,Mumbai,4.8
Purchase_402,C031,1003,Mamaearth Charcoal Body Wash,2023-07-21,2,698,UPI,0%,Chennai,4.5
Purchase_403,C031,1004,Mamaearth Tea Tree Face Wash,2023-07-21,2,698,UPI,0%,Mumbai,3.7
Purchase_404,C031,1002,Mamaearth Vitamin C Face Cream,2023-10-20,1,499,Debit Card,0%,Bangalore,3.8
Purchase_405,C031,1002,Mamaearth Vitamin C Face Cream,2023-10-20,1,499,Net Banking,20%,Bangalore,4.1
Purchase_406,C031,1001,Mamaearth Onion Hair Oil,2024-06-20,2,798,Debit Card,20%,Chennai,4.9
Purchase_407,C031,1003,Mamaearth Charcoal Body Wash,2024-11-10,2,698,UPI,15%,Chennai,4.1
Purchase_408,C031,1003,Mamaearth Charcoal Body Wash,2024-11-10,2,698,UPI,10%,Mumbai,3.5
Purchase_409,C031,1002,Mamaearth Vitamin C Face Cream,2024-12-03,1,499,Debit Card,20%,Delhi,3.6
Purchase_410,C031,1004,Mamaearth Tea Tree Face Wash,2024-12-03,2,698,Debit Card,15%,Pune,4.7
Purchase_411,C031,1001,Mamaearth Onion Hair Oil,2025-02-03,1,399,Net Banking,5%,Chennai,3.5
Purchase_412,C032,1001,Mamaearth Onion Hair Oil,2023-05-15,1,399,Net Banking,15%,Mumbai,4.8
Purchase_413,C032,1005,Mamaearth Anti-Hair Fall Shampoo,2023-05-15,1,349,Net Banking,10%,Mumbai,4.2
Purchase_414,C032,1001,Mamaearth Onion Hair Oil,2023-07-31,2,798,Debit Card,0%,Delhi,4.4
Purchase_415,C032,1001,Mamaearth Onion Hair Oil,2024-03-28,2,798,Debit Card,5%,Pune,4.9
Purchase_416,C032,1006,Mamaearth Ubtan Face Mask,2024-03-28,2,698,UPI,20%,Delhi,3.6
Purchase_417,C032,1001,Mamaearth Onion Hair Oil,2024-05-18,2,798,UPI,15%,Mumbai,3.9
Purchase_418,C032,1001,Mamaearth Onion Hair Oil,2024-05-18,2,798,Net Banking,10%,Pune,3.5
Purchase_419,C032,1004,Mamaearth Tea Tree Face Wash,2024-10-02,2,698,Debit Card,5%,Chennai,3.9
Purchase_420,C032,1003,Mamaearth Charcoal Body Wash,2024-10-02,1,349,Debit Card,10%,Bangalore,4.9
Purchase_421,C032,1006,Mamaearth Ubtan Face Mask,2025-02-27,2,698,Credit Card,10%,Mumbai,4.6
Purchase_422,C032,1003,Mamaearth Charcoal Body Wash,2025-02-27,2,698,UPI,15%,Chennai,4.0
Purchase_423,C032,1001,Mamaearth Onion Hair Oil,2025-05-27,2,798,Net Banking,15%,Bangalore,4.5
Purchase_424,C032,1004,Mamaearth Tea Tree Face Wash,2025-05-27,1,349,Debit Card,5%,Delhi,4.5
Purchase_425,C033,1005,Mamaearth Anti-Hair Fall Shampoo,2023-04-06,2,698,Credit Card,15%,Mumbai,3.5
Purchase_426,C033,1003,Mamaearth Charcoal Body Wash,2023-08-06,2,698,Credit Card,20%,Mumbai,4.2
Purchase_427,C033,1005,Mamaearth Anti-Hair Fall Shampoo,2023-08-06,2,698,Debit Card,15%,Pune,3.7
Purchase_428,C033,1005,Mamaearth Anti-Hair Fall Shampoo,2024-01-11,2,698,Credit Card,5%,Bangalore,4.2
Purchase_429,C033,1005,Mamaearth Anti-Hair Fall Shampoo,2024-01-11,1,349,Debit Card,15%,Delhi,4.8
Purchase_430,C033,1001,Mamaearth Onion Hair Oil,2024-01-30,1,399,Credit Card,0%,Bangalore,4.1
Purchase_431,C033,1005,Mamaearth Anti-Hair Fall Shampoo,2024-03-30,1,349,Credit Card,10%,Chennai,3.7
Purchase_432,C033,1003,Mamaearth Charcoal Body Wash,2024-07-29,1,349,Net Banking,5%,Chennai,4.4
Purchase_433,C033,1002,Mamaearth Vitamin C Face Cream,2024-08-09,1,499,UPI,15%,Mumbai,3.5
Purchase_434,C033,1002,Mamaearth Vitamin C Face Cream,2024-08-09,1,499,Credit Card,5%,Delhi,3.6
Purchase_435,C033,1005,Mamaearth Anti-Hair Fall Shampoo,2024-09-18,2,698,UPI,20%,Pune,4.9
Purchase_436,C033,1004,Mamaearth Tea Tree Face Wash,2024-09-21,2,698,Debit Card,5%,Chennai,5.0
Purchase_437,C033,1002,Mamaearth Vitamin C Face Cream,2024-09-21,1,499,UPI,0%,Chennai,4.1
Purchase_438,C033,1002,Mamaearth Vitamin C Face Cream,2024-10-25,2,998,UPI,10%,Bangalore,4.8
Purchase_439,C033,1005,Mamaearth Anti-Hair Fall Shampoo,2025-02-15,2,698,UPI,0%,Delhi,4.4
Purchase_440,C033,1005,Mamaearth Anti-Hair Fall Shampoo,2025-02-15,1,349,Debit Card,15%,Mumbai,4.4
Purchase_441,C033,1005,Mamaearth Anti-Hair Fall Shampoo,2025-03-13,2,698,Credit Card,20%,Mumbai,4.2
Purchase_442,C033,1005,Mamaearth Anti-Hair Fall Shampoo,2025-03-13,2,698,UPI,10%,Delhi,3.5
Purchase_443,C034,1003,Mamaearth Charcoal Body Wash,2024-01-08,1,349,Net Banking,15%,Chennai,4.5
Purchase_444,C034,1002,Mamaearth Vitamin C Face Cream,2024-06-06,1,499,UPI,0%,Bangalore,3.5
Purchase_445,C034,1005,Mamaearth Anti-Hair Fall Shampoo,2024-06-06,1,349,Net Banking,10%,Pune,4.6
Purchase_446,C034,1001,Mamaearth Onion Hair Oil,2024-09-09,1,399,Net Banking,15%,Chennai,3.7
Purchase_447,C034,1001,Mamaearth Onion Hair Oil,2025-01-29,1,399,Net Banking,0%,Chennai,4.2
Purchase_448,C034,1006,Mamaearth Ubtan Face Mask,2025-01-29,1,349,Debit Card,5%,Pune,3.9
Purchase_449,C034,1006,Mamaearth Ubtan Face Mask,2025-02-18,1,349,Net Banking,5%,Mumbai,4.7
Purchase_450,C034,1004,Mamaearth Tea Tree Face Wash,2025-04-06,1,349,UPI,0%,Mumbai,4.6
Purchase_451,C035,1004,Mamaearth Tea Tree Face Wash,2023-05-19,1,349,Debit Card,5%,Chennai,4.1
Purchase_452,C035,1001,Mamaearth Onion Hair Oil,2023-05-19,1,399,Credit Card,5%,Pune,4.0
Purchase_453,C035,1004,Mamaearth Tea Tree Face Wash,2023-10-19,2,698,Debit Card,0%,Bangalore,4.3
Purchase_454,C035,1005,Mamaearth Anti-Hair Fall Shampoo,2023-10-19,2,698,Net Banking,5%,Bangalore,4.1
Purchase_455,C035,1006,Mamaearth Ubtan Face Mask,2023-11-10,1,349,Credit Card,5%,Delhi,4.2
Purchase_456,C035,1006,Mamaearth Ubtan Face Mask,2023-11-10,1,349,Credit Card,15%,Delhi,4.2
Purchase_457,C035,1001,Mamaearth Onion Hair Oil,2024-03-02,1,399,UPI,0%,Mumbai,3.6
Purchase_458,C035,1006,Mamaearth Ubtan Face Mask,2024-03-02,2,698,Debit Card,5%,Chennai,4.7
Purchase_459,C035,1003,Mamaearth Charcoal Body Wash,2024-03-24,2,698,Credit Card,15%,Mumbai,4.7
Purchase_460,C035,1001,Mamaearth Onion Hair Oil,2024-03-24,2,798,Credit Card,15%,Pune,4.1
Purchase_461,C035,1004,Mamaearth Tea Tree Face Wash,2024-05-30,2,698,Debit Card,10%,Chennai,4.5
Purchase_462,C035,1001,Mamaearth Onion Hair Oil,2024-05-30,2,798,Debit Card,10%,Pune,4.6
Purchase_463,C035,1002,Mamaearth Vitamin C Face Cream,2024-07-15,1,499,Net Banking,10%,Pune,4.4
Purchase_464,C035,1002,Mamaearth Vitamin C Face Cream,2024-07-15,2,998,Credit Card,0%,Delhi,4.4
